,,0
stats_perk3Var2,stats_perk4Var3,-0.01249081240495123
stats_perk2Var1,stats_physicalDamageTaken,-0.012499576926375969
stats_perk3,teamId,-0.012585302207194858
participantId,stats_longestTimeSpentLiving,-0.012609889810975158
stats_playerScore6,stats_trueDamageTaken,-0.012627345019470132
stats_pentaKills,stats_visionScore,-0.012706648154954904
stats_perk1Var3,stats_tripleKills,-0.012708236611726436
stats_assists,stats_perk0,-0.012738392632292421
stats_magicalDamageTaken,stats_statPerk0,-0.012773284220356274
stats_quadraKills,stats_totalTimeCrowdControlDealt,-0.012923056291945198
stats_inhibitorKills,stats_perk2Var3,-0.01309989237931894
stats_neutralMinionsKilledEnemyJungle,stats_timeCCingOthers,-0.013108722869363482
stats_perk0Var3,stats_perk3Var3,-0.013161272326751197
stats_largestCriticalStrike,stats_perk4Var3,-0.013223264379479734
stats_perk3Var3,stats_trueDamageDealt,-0.013243618750070414
stats_pentaKills,stats_wardsPlaced,-0.013265031585440578
participantId,stats_perk3,-0.013329747417540077
spell2Id,stats_playerScore5,-0.013352552436574436
stats_item3,teamId,-0.01339261965061592
stats_largestKillingSpree,stats_perk5Var2,-0.013461904515930916
participantId,stats_perk0Var2,-0.013486116119484635
stats_item6,stats_statPerk1,-0.013610571342931525
stats_magicDamageDealtToChampions,stats_playerScore4,-0.013634665483704756
participantId,stats_assists,-0.013648340795848491
stats_perk4Var3,stats_physicalDamageDealtToChampions,-0.013653322817535174
stats_perk0,stats_playerScore9,-0.013751438540723164
stats_item0,stats_perk4Var3,-0.013783912031201738
stats_item0,stats_perk4Var1,-0.013804885038577144
stats_item1,stats_neutralMinionsKilledTeamJungle,-0.01384114993106087
stats_deaths,stats_neutralMinionsKilledTeamJungle,-0.013864119605713226
stats_playerScore3,stats_playerScore4,-0.013894873602436452
stats_item4,stats_playerScore4,-0.013921084389380165
stats_champLevel,stats_perk2Var3,-0.014066604706717308
stats_perk4,stats_visionWardsBoughtInGame,-0.014084172288658056
stats_perk0Var3,stats_perk1Var3,-0.014145345987468087
championId,stats_physicalDamageDealt,-0.014267847294166672
stats_doubleKills,stats_perk1,-0.014375781075997685
stats_perk3Var3,stats_perk5Var3,-0.014440725816343487
stats_perk2Var3,stats_totalHeal,-0.014553634035220916
stats_perk5,stats_visionScore,-0.014672164967093492
spell1Id,stats_perk1Var2,-0.014690235782070377
stats_item3,stats_perk5,-0.014714134716908028
stats_item2,stats_neutralMinionsKilledTeamJungle,-0.014730016011893677
stats_largestCriticalStrike,stats_perk3Var3,-0.014843652080313777
stats_perk1Var3,stats_perk5Var2,-0.01486814752665059
championId,stats_longestTimeSpentLiving,-0.014906526815632414
stats_assists,stats_perk4Var3,-0.014975605595439557
stats_perk4,stats_playerScore4,-0.015062522636662561
stats_item6,stats_perk1,-0.015065337509874684
stats_perk3Var2,stats_quadraKills,-0.015068000696141065
stats_perk3Var3,stats_visionWardsBoughtInGame,-0.015109308275107956
stats_perk2Var3,stats_quadraKills,-0.015116491373193871
stats_item4,stats_perk2Var3,-0.015173648770321277
stats_statPerk1,stats_trueDamageTaken,-0.015222401693799018
stats_item5,teamId,-0.015292274305395148
stats_perk1Var3,stats_perk5Var3,-0.015324643188789847
participantId,stats_item3,-0.015381594973270215
stats_item6,stats_statPerk0,-0.015440453385584172
spell1Id,stats_pentaKills,-0.015442927309837803
stats_assists,stats_tripleKills,-0.015487168445135134
championId,stats_perkPrimaryStyle,-0.015616155321955294
stats_playerScore4,stats_quadraKills,-0.015621834712298258
stats_item0,stats_playerScore6,-0.015704597812067622
stats_perk4Var3,stats_totalHeal,-0.0157385860143024
stats_perk5Var3,stats_quadraKills,-0.01574565574150596
stats_perk0Var2,stats_quadraKills,-0.015746381829412688
spell2Id,stats_item4,-0.015863891717344668
stats_perk1Var2,teamId,-0.015926190535797916
stats_perk3Var3,stats_totalUnitsHealed,-0.01593203834630655
stats_perk1Var3,stats_physicalDamageDealt,-0.015971480566646108
stats_perk4Var2,stats_visionWardsBoughtInGame,-0.016000105309563056
participantId,stats_item5,-0.016068583848577515
stats_playerScore7,stats_timeCCingOthers,-0.016095758967788913
stats_damageDealtToObjectives,stats_perk4Var3,-0.016154863219968695
spell2Id,stats_perk4Var2,-0.016167797607231582
stats_perk1,stats_perk4Var1,-0.01622209109483484
championId,stats_kills,-0.01624042301764219
stats_perk1,stats_perk3Var3,-0.016271786140977774
stats_playerScore9,stats_statPerk0,-0.016291518754045657
stats_perk2Var3,stats_playerScore3,-0.01634897164244158
stats_champLevel,stats_perk5,-0.0163957914711786
stats_perk2Var3,stats_playerScore7,-0.01640761511919584
stats_perk4Var3,stats_statPerk0,-0.016571348717650515
stats_perk3Var3,stats_wardsPlaced,-0.01659908073421649
stats_perk3Var1,stats_perk5Var2,-0.016674971287426812
stats_perk2Var2,stats_timeCCingOthers,-0.016747499374911407
stats_perk1Var2,stats_perk3,-0.016748735682642724
stats_perk4Var3,stats_trueDamageDealtToChampions,-0.016867947733918625
stats_playerScore3,stats_statPerk0,-0.016909395678619016
spell1Id,stats_playerScore5,-0.01692114967355347
stats_doubleKills,stats_perk3Var3,-0.017038984014223827
stats_perk1,stats_statPerk2,-0.0170590079950545
stats_playerScore3,stats_totalUnitsHealed,-0.01710082044056014
championId,stats_largestKillingSpree,-0.01714814344014345
stats_perk4,stats_playerScore9,-0.017263287629511674
participantId,stats_perk1Var2,-0.017275000432760007
stats_pentaKills,stats_visionWardsBoughtInGame,-0.017381891922838743
stats_perk1Var1,stats_visionScore,-0.017414736960433976
stats_perk4Var3,stats_perk5Var3,-0.01746600161884524
stats_item1,stats_perk3Var2,-0.017505875461526103
stats_damageDealtToObjectives,stats_perk1Var3,-0.01760310178775838
stats_magicDamageDealt,stats_trueDamageDealtToChampions,-0.01760984410905619
stats_item0,stats_playerScore4,-0.017615800222061048
championId,stats_totalTimeCrowdControlDealt,-0.017625706595209067
stats_perk5Var3,stats_playerScore9,-0.017898570076128287
stats_perk3Var3,stats_perk5Var2,-0.017939472230721242
stats_playerScore6,stats_totalDamageTaken,-0.01806167042458726
championId,stats_goldEarned,-0.018082390090668855
stats_perk0,stats_playerScore5,-0.018119104126895644
stats_longestTimeSpentLiving,stats_perk3,-0.018127279726452228
stats_damageDealtToObjectives,stats_timeCCingOthers,-0.018213202814975613
spell1Id,stats_item1,-0.018300808656449986
stats_perk5Var1,stats_totalUnitsHealed,-0.018399122408949864
stats_item1,stats_perk2Var3,-0.018424254575779873
stats_largestCriticalStrike,stats_perk1,-0.01843224631748465
stats_perk1,stats_perk1Var3,-0.018662676009640163
stats_perk1Var3,stats_totalDamageDealt,-0.01888050168753592
stats_perk5Var3,stats_tripleKills,-0.018940801625548207
stats_pentaKills,stats_statPerk0,-0.01901131562594426
championId,stats_totalDamageDealt,-0.019051889425278825
championId,stats_killingSprees,-0.019063599120959153
stats_perk3Var1,stats_perk5Var3,-0.01908553391189642
stats_neutralMinionsKilledEnemyJungle,stats_perk4Var3,-0.01908986910187204
stats_perk3Var2,stats_perk5,-0.019098138701262594
stats_perk2,stats_perk4Var3,-0.019208669606102728
stats_quadraKills,stats_visionScore,-0.01934294762082114
spell1Id,stats_tripleKills,-0.01934559324163914
stats_inhibitorKills,stats_perkSubStyle,-0.019346944279720456
stats_item0,stats_perk5Var2,-0.019355945996857422
stats_perk3Var1,stats_statPerk2,-0.019522638247429502
stats_perk3Var2,stats_perkSubStyle,-0.01953639706761287
stats_perk5Var2,stats_wardsKilled,-0.01953922996731312
stats_perk0Var2,stats_perk3Var3,-0.019573363678466658
stats_perk0Var3,stats_totalUnitsHealed,-0.01960715042365293
spell2Id,stats_playerScore6,-0.019628375692863877
spell2Id,stats_perk1Var3,-0.01974657462101791
stats_magicDamageDealt,stats_visionWardsBoughtInGame,-0.019760460474954247
stats_perk2Var2,stats_perk4Var2,-0.019791265364878435
stats_perk0Var3,stats_playerScore4,-0.0197930446439038
stats_item6,stats_perkSubStyle,-0.01980649505376489
stats_perk2Var3,stats_playerScore5,-0.01985977401564978
stats_perk5Var2,stats_tripleKills,-0.0199631992667854
stats_perk0Var1,stats_physicalDamageDealtToChampions,-0.02000385398538365
stats_perk4Var3,stats_wardsKilled,-0.020294286606781446
stats_perk2Var3,stats_playerScore6,-0.020315530361355458
stats_damageSelfMitigated,stats_playerScore4,-0.020352304223371902
spell1Id,stats_inhibitorKills,-0.02040375297608289
stats_longestTimeSpentLiving,stats_playerScore4,-0.02041919620695946
stats_perk3Var3,stats_perk4,-0.020578064598903024
stats_magicDamageDealt,stats_wardsKilled,-0.02067992369009518
stats_largestMultiKill,stats_timeCCingOthers,-0.02068185695282977
spell2Id,stats_trueDamageDealt,-0.020710673396127185
stats_deaths,stats_perk5,-0.02077145353069672
stats_perk5Var2,stats_totalHeal,-0.021033747515422235
stats_damageDealtToObjectives,stats_visionScore,-0.021209016669242485
stats_item5,stats_perk5,-0.02137159682318589
spell1Id,stats_assists,-0.021389753117615352
stats_perk4Var3,stats_perk5Var2,-0.021403503546701296
stats_item0,stats_perk0,-0.021432296322036266
stats_doubleKills,stats_perk5Var3,-0.02147776939390716
championId,stats_totalDamageDealtToChampions,-0.02160850688021748
stats_magicalDamageTaken,stats_playerScore4,-0.021627485693750694
championId,stats_goldSpent,-0.02163512134514114
stats_perk5,stats_statPerk2,-0.021637672419169706
stats_perk1,stats_statPerk1,-0.02168069104404323
stats_perk4,stats_totalMinionsKilled,-0.021853051606788545
stats_perk4Var2,stats_wardsPlaced,-0.022133589404414414
stats_perk3Var2,stats_playerScore5,-0.02218000691636502
stats_perk3Var2,stats_playerScore6,-0.02221470752767911
stats_perkSubStyle,stats_totalDamageTaken,-0.022303237651355525
stats_perk4Var3,stats_wardsPlaced,-0.02231655508955834
stats_deaths,stats_playerScore5,-0.022371374023060282
stats_perk0Var3,stats_visionScore,-0.02241939906468706
spell2Id,stats_quadraKills,-0.022471295650565083
stats_perk4Var3,stats_visionWardsBoughtInGame,-0.02249342543943141
stats_perk3Var2,stats_totalHeal,-0.02268508968283035
stats_goldSpent,stats_visionWardsBoughtInGame,-0.02270731569276441
stats_neutralMinionsKilledEnemyJungle,stats_perk1Var3,-0.022723896432605726
stats_perk3Var3,stats_visionScore,-0.02273215441011426
stats_perk0Var3,stats_totalTimeCrowdControlDealt,-0.022787215147218386
stats_perk3Var3,stats_physicalDamageTaken,-0.022890812765380755
stats_perk5Var1,stats_visionScore,-0.02289941022603754
spell1Id,stats_statPerk1,-0.023103299156864238
stats_perk0Var2,stats_playerScore5,-0.023110132407434866
stats_perk3Var3,stats_wardsKilled,-0.02312125773815104
stats_deaths,stats_perk0,-0.023205268660000493
stats_perk5Var2,stats_perkPrimaryStyle,-0.023249864461086994
stats_perk0Var2,stats_perk1Var3,-0.023487466993302165
championId,stats_turretKills,-0.023490528623193504
stats_perk4Var3,stats_visionScore,-0.023603908496250273
stats_perk3Var1,stats_perk3Var3,-0.023614558495602442
stats_perk2,stats_playerScore4,-0.02365766705143328
stats_item2,stats_item4,-0.023791669994652532
stats_perk2Var3,stats_trueDamageDealt,-0.023800693271077745
stats_damageSelfMitigated,stats_perk3Var3,-0.02384008842283922
stats_magicDamageDealtToChampions,stats_trueDamageDealtToChampions,-0.02385971377383967
stats_playerScore6,stats_totalTimeCrowdControlDealt,-0.023913492494213234
stats_perk3Var3,stats_trueDamageDealtToChampions,-0.02394600306926497
stats_magicDamageDealt,stats_perkSubStyle,-0.023982906899475683
stats_perk1Var2,stats_playerScore4,-0.024014635379210357
stats_perk1Var2,stats_perk3Var3,-0.02419556405032253
stats_physicalDamageTaken,stats_playerScore6,-0.024371235864292035
stats_perk0Var1,stats_playerScore6,-0.024371850056115005
stats_statPerk2,stats_trueDamageTaken,-0.02440648816067943
stats_perkPrimaryStyle,stats_trueDamageDealt,-0.02442051343371717
championId,stats_perk4Var3,-0.02456706497149421
stats_perk3Var2,stats_perk5Var3,-0.024596816010311724
spell2Id,stats_item5,-0.0247320468817658
stats_playerScore3,stats_wardsPlaced,-0.02491349829774983
stats_statPerk0,stats_totalHeal,-0.02504655247878778
stats_perk3Var1,stats_totalUnitsHealed,-0.02506124198743165
spell2Id,stats_perk0Var3,-0.025201092820765388
stats_item0,stats_perk5Var3,-0.025234438808555266
stats_damageDealtToObjectives,stats_perk3Var3,-0.025323323754488727
stats_physicalDamageDealtToChampions,stats_timeCCingOthers,-0.025355064896376667
stats_perk1Var2,stats_perk1Var3,-0.02543215301912126
spell1Id,stats_item0,-0.025482792382969785
championId,stats_perk3Var2,-0.025578070715786487
stats_inhibitorKills,stats_playerScore4,-0.02590699894251408
stats_perk0Var2,stats_totalDamageDealtToChampions,-0.02601905249512704
stats_perk3Var3,stats_perk5,-0.026113615536425286
stats_perk5Var3,stats_playerScore4,-0.02616579508767324
stats_timeCCingOthers,stats_tripleKills,-0.02629671259716368
stats_neutralMinionsKilledEnemyJungle,stats_perk3Var3,-0.026405457554954482
stats_quadraKills,stats_statPerk0,-0.026535425619345996
stats_perk1Var3,stats_perk4,-0.026549344116953946
stats_perk3Var2,stats_statPerk1,-0.02655292617699161
stats_doubleKills,stats_perk5Var2,-0.026599791896531614
stats_perk0,stats_perk4Var3,-0.026752511317862906
stats_damageSelfMitigated,stats_playerScore6,-0.026909064164439903
stats_item1,stats_statPerk2,-0.026990942157649585
spell1Id,stats_damageDealtToObjectives,-0.027009740150685087
stats_quadraKills,stats_timeCCingOthers,-0.027083908693712456
stats_largestKillingSpree,stats_timeCCingOthers,-0.02715986496291755
stats_playerScore5,stats_wardsKilled,-0.02754442098361367
stats_quadraKills,stats_wardsPlaced,-0.027548080588872013
spell1Id,stats_totalMinionsKilled,-0.027607522952465616
stats_perk0,stats_totalDamageDealt,-0.027636361629138132
stats_perk3Var2,stats_perk5Var2,-0.027786379253008756
stats_magicDamageDealtToChampions,stats_perk0Var2,-0.027808513687502357
stats_item2,stats_visionWardsBoughtInGame,-0.027814740825503306
championId,stats_damageDealtToObjectives,-0.027872464476279182
stats_perk2Var3,stats_perk3Var1,-0.02813278862310981
stats_perk0Var2,stats_playerScore6,-0.02828479794750548
stats_perk3,stats_trueDamageDealt,-0.028348194380629386
stats_playerScore4,stats_totalTimeCrowdControlDealt,-0.028358798784453635
stats_item1,stats_perk3,-0.02851201580088377
stats_inhibitorKills,stats_wardsPlaced,-0.028744306946619683
stats_perk1Var1,stats_playerScore4,-0.028774595590131586
stats_goldEarned,stats_perk3Var2,-0.028866820189192583
stats_item1,stats_playerScore4,-0.02888381663484787
stats_deaths,stats_perk4,-0.028899811101990698
stats_perk3Var1,stats_visionScore,-0.02891307409856397
stats_perk1,stats_totalUnitsHealed,-0.02924328254070029
stats_goldSpent,stats_perk3Var2,-0.029249913304985546
stats_perk0Var3,stats_perk4Var2,-0.029266703785170465
stats_perk3Var2,stats_physicalDamageTaken,-0.02931745114308449
stats_item5,stats_perk4,-0.029429924284917218
stats_damageSelfMitigated,stats_statPerk2,-0.02962229653602266
stats_perk0Var2,stats_perk4Var2,-0.029683331855328125
spell1Id,stats_visionScore,-0.029876331684639375
stats_goldEarned,stats_visionWardsBoughtInGame,-0.029917342113678948
stats_perk2,stats_trueDamageDealt,-0.029960205839753305
stats_perk0Var2,stats_tripleKills,-0.03011187961052573
stats_neutralMinionsKilledTeamJungle,stats_perk3Var3,-0.03013093129703522
stats_perk0Var3,stats_visionWardsBoughtInGame,-0.030185139740080278
stats_neutralMinionsKilled,stats_playerScore6,-0.030256162233554772
stats_pentaKills,stats_perkPrimaryStyle,-0.030576269253900237
stats_playerScore7,stats_statPerk0,-0.030632810608727343
stats_perk0Var3,stats_perk2Var3,-0.03076835718826245
stats_perkSubStyle,stats_turretKills,-0.030890744003982576
spell1Id,stats_doubleKills,-0.030894869030137974
spell2Id,stats_perk5Var1,-0.031114339559750973
stats_perk2Var3,stats_tripleKills,-0.03119909845675412
spell1Id,stats_item2,-0.031216227317875447
stats_deaths,stats_playerScore6,-0.031313435829078626
stats_quadraKills,stats_visionWardsBoughtInGame,-0.03137493913636385
stats_neutralMinionsKilled,stats_perk1Var3,-0.03150832827149995
stats_perk5,stats_totalDamageDealtToChampions,-0.031820484720383596
stats_perkPrimaryStyle,stats_trueDamageTaken,-0.03198783648906084
stats_perk5Var3,stats_trueDamageDealt,-0.03200384105737189
stats_neutralMinionsKilledTeamJungle,stats_perk1Var3,-0.032013282518102794
stats_playerScore9,stats_statPerk1,-0.0320528843116985
stats_neutralMinionsKilled,stats_perk3Var3,-0.03244702672324829
spell1Id,stats_playerScore6,-0.03264290340399481
stats_statPerk2,stats_trueDamageDealtToChampions,-0.03286579986044441
stats_perk3Var2,stats_tripleKills,-0.03289168163024634
stats_totalUnitsHealed,stats_tripleKills,-0.03289365532059845
stats_perk3Var3,stats_totalHeal,-0.032934352642559596
championId,stats_perk5Var2,-0.03304186469629437
stats_perkSubStyle,stats_trueDamageDealt,-0.03308760123061294
stats_playerScore6,stats_wardsKilled,-0.03316517307840244
stats_item2,stats_playerScore4,-0.03332620452806566
stats_perk0,stats_perk0Var2,-0.03344907813768052
stats_assists,stats_perk5Var3,-0.03352648178139633
spell1Id,stats_perk3Var2,-0.033539619264831844
stats_perk3,stats_perk5Var3,-0.033584121301553825
stats_perk3Var2,stats_turretKills,-0.034054289875464966
championId,stats_item0,-0.03417611468209867
stats_playerScore4,stats_trueDamageTaken,-0.0341867160941902
stats_perk2Var3,stats_perk5Var1,-0.034317615862645645
stats_neutralMinionsKilled,stats_perk0Var1,-0.03433691888127194
stats_assists,stats_playerScore7,-0.03442515113045575
stats_perk0Var2,stats_totalDamageTaken,-0.034589414825170924
stats_perk1,stats_totalMinionsKilled,-0.03461313666237986
stats_damageSelfMitigated,stats_statPerk0,-0.03461787250691518
stats_perk1Var2,stats_perk4Var2,-0.03465739074592258
stats_perk0Var3,stats_perk3Var2,-0.03489645718881177
stats_perk4Var2,stats_statPerk0,-0.03503240081813248
spell1Id,stats_perk5Var1,-0.03517017833969938
stats_item2,stats_perk3,-0.035181458219259214
stats_damageDealtToTurrets,stats_totalTimeCrowdControlDealt,-0.035377573562015735
stats_playerScore6,stats_totalHeal,-0.03539006412727151
stats_perk5,stats_wardsPlaced,-0.035557160443719496
stats_perk3,stats_perk4Var2,-0.03559555721126961
stats_neutralMinionsKilledTeamJungle,stats_playerScore6,-0.03583366039795294
stats_neutralMinionsKilled,stats_perk4Var3,-0.03588967820183153
stats_neutralMinionsKilledTeamJungle,stats_perk4Var3,-0.03625768768891207
stats_perk0Var3,stats_timeCCingOthers,-0.03628462659379775
stats_playerScore5,stats_timeCCingOthers,-0.03650881229418119
stats_perk5Var2,stats_trueDamageDealtToChampions,-0.03659027974783927
championId,stats_damageDealtToTurrets,-0.03684083316984928
stats_tripleKills,stats_visionScore,-0.03698852776329414
stats_perk5Var1,stats_playerScore4,-0.037079687324244395
stats_perk5Var2,stats_trueDamageDealt,-0.037194792855874965
spell1Id,stats_turretKills,-0.03721054488803838
stats_trueDamageDealtToChampions,stats_wardsPlaced,-0.03741947102035645
stats_longestTimeSpentLiving,stats_perk1,-0.03743748922047968
stats_item1,stats_perk5Var2,-0.03759226338021268
spell2Id,stats_tripleKills,-0.03777615222936811
stats_perk2Var3,stats_trueDamageDealtToChampions,-0.03793901260554594
stats_perk1Var3,stats_perkSubStyle,-0.038119787759647444
stats_playerScore5,stats_totalUnitsHealed,-0.03813543534309036
stats_item2,stats_perkPrimaryStyle,-0.038211172076041355
stats_perk2Var3,stats_turretKills,-0.03830127570223298
stats_item5,stats_perk2,-0.03833429846853491
stats_deaths,stats_neutralMinionsKilled,-0.03855798439334664
stats_perk1Var3,stats_perk2,-0.03885102478168867
spell1Id,stats_wardsPlaced,-0.038940020151257235
stats_perk4Var3,stats_totalUnitsHealed,-0.039020644940823454
stats_perk3Var2,stats_trueDamageDealtToChampions,-0.039193742643278275
stats_perk3Var2,stats_perk4,-0.0391997504665168
stats_item5,stats_perk1,-0.039317198549544706
stats_item0,stats_item5,-0.03945804719637778
stats_playerScore4,stats_tripleKills,-0.039624342425187295
stats_totalDamageTaken,stats_wardsPlaced,-0.039651559835403506
stats_doubleKills,stats_timeCCingOthers,-0.039666191013190875
stats_perk2,stats_perk3Var3,-0.03975703738889168
spell1Id,stats_item3,-0.039812416220092545
stats_playerScore4,stats_trueDamageDealtToChampions,-0.03983403828047798
stats_assists,stats_perk5,-0.03983787971775374
stats_perk0Var2,stats_perk2Var2,-0.03985654738633417
stats_perk4Var2,stats_perk5Var1,-0.03985747369524694
stats_perk2Var3,stats_perkSubStyle,-0.039983830208967175
stats_item4,stats_perk2,-0.0400579128881772
stats_neutralMinionsKilledTeamJungle,stats_perk0Var1,-0.040081752789093386
stats_deaths,stats_perkPrimaryStyle,-0.0401991647796416
stats_perk1Var3,stats_perk3Var1,-0.04031441856757179
stats_perk0,stats_perk5Var2,-0.04046802887512837
stats_perk0Var3,stats_perk4,-0.04046883390474233
stats_perk5Var3,stats_trueDamageDealtToChampions,-0.040507985759544306
stats_magicDamageDealt,stats_perk4,-0.04056754494941714
stats_perk3,stats_quadraKills,-0.040603954420795424
stats_perk2Var2,stats_perk3Var3,-0.04065798468397639
spell1Id,stats_perk1Var1,-0.040686291918849905
stats_damageDealtToTurrets,stats_perk2Var3,-0.04084824824294376
stats_perkSubStyle,stats_trueDamageDealtToChampions,-0.04097741626433878
stats_perk5Var1,stats_perk5Var3,-0.041004011411517605
stats_item0,stats_perk2,-0.041068799888868544
stats_perk2Var2,stats_perk3Var1,-0.04108456341501984
stats_perk0Var2,stats_perk4,-0.0413625543937259
stats_perk3Var2,stats_statPerk2,-0.0415212473250727
spell2Id,stats_perk5Var3,-0.041579162309857295
stats_playerScore7,stats_visionWardsBoughtInGame,-0.041669498924314353
stats_perk4Var2,stats_perk5Var3,-0.04170085298538844
stats_perk4Var2,stats_totalUnitsHealed,-0.041720351089332953
stats_magicDamageDealt,stats_visionScore,-0.041772532642799905
stats_perk3Var3,stats_statPerk0,-0.0417831390222327
stats_playerScore6,stats_totalUnitsHealed,-0.04195187465224662
stats_neutralMinionsKilledTeamJungle,stats_perk2Var3,-0.04195884471712558
championId,stats_totalMinionsKilled,-0.04204907220003048
stats_item1,stats_perk5Var3,-0.04213854725761497
stats_item1,stats_magicDamageDealtToChampions,-0.04218413806626829
stats_perk5Var2,stats_totalUnitsHealed,-0.04246098892061498
stats_perk3Var2,stats_perk5Var1,-0.042486685961407124
stats_perk5Var3,stats_perkPrimaryStyle,-0.04286063120099087
stats_magicDamageDealt,stats_perk3,-0.04293058465041847
stats_perk2Var2,stats_playerScore4,-0.043100957116774176
stats_perk1Var3,stats_perk2Var2,-0.043146840062702634
stats_damageDealtToTurrets,stats_perk3Var2,-0.04364261245835525
stats_perk0,stats_statPerk1,-0.04371462044495023
stats_inhibitorKills,stats_visionWardsBoughtInGame,-0.04384487640773374
stats_perk5,stats_timeCCingOthers,-0.04387457769938841
stats_perk0,stats_totalDamageDealtToChampions,-0.04388289625084508
stats_perk0Var2,stats_perk5,-0.04394975548851617
stats_perk4,stats_timeCCingOthers,-0.04399721447776235
championId,stats_perk3Var3,-0.04427349165383754
spell2Id,stats_perk5Var2,-0.04428686940076831
stats_neutralMinionsKilled,stats_perk2Var3,-0.044518894765566204
stats_playerScore7,stats_wardsKilled,-0.04461460247922848
stats_perk2Var2,stats_perk4,-0.04467266051222759
stats_statPerk2,stats_visionWardsBoughtInGame,-0.044719239487625524
spell2Id,stats_totalDamageDealtToChampions,-0.04498538204801764
stats_neutralMinionsKilledEnemyJungle,stats_statPerk2,-0.04531108135365847
stats_item0,stats_totalMinionsKilled,-0.0453828883656106
stats_largestCriticalStrike,stats_perk5Var2,-0.045399088274195754
spell2Id,stats_item1,-0.04547776975616604
stats_perk2Var3,stats_totalDamageDealtToChampions,-0.04566148909911053
stats_neutralMinionsKilled,stats_visionScore,-0.04583881009391921
stats_neutralMinionsKilledEnemyJungle,stats_perk2Var3,-0.04592587977581315
stats_totalMinionsKilled,stats_totalTimeCrowdControlDealt,-0.04593938127979918
stats_perk3Var3,stats_physicalDamageDealtToChampions,-0.045951389634194977
stats_perk1Var1,stats_wardsPlaced,-0.04596781453828816
stats_playerScore4,stats_totalHeal,-0.04601979819834347
stats_item0,stats_perkSubStyle,-0.0460372272824059
stats_perk3,stats_statPerk2,-0.046073711107779136
spell2Id,stats_inhibitorKills,-0.04633869474129499
stats_neutralMinionsKilledTeamJungle,stats_playerScore4,-0.04673603175773335
stats_perk2Var3,stats_statPerk2,-0.0468474303774704
stats_longestTimeSpentLiving,stats_perk2,-0.04687903148764978
stats_neutralMinionsKilledTeamJungle,stats_visionScore,-0.04704000000226384
stats_goldSpent,stats_perk2Var3,-0.04720031931526301
stats_perk4Var2,stats_perk5Var2,-0.047304997814022504
stats_doubleKills,stats_perk2Var3,-0.04747925694851688
stats_perk1Var2,stats_statPerk0,-0.04803569974257701
stats_perk0,stats_playerScore7,-0.04825946880941653
spell1Id,stats_physicalDamageDealtToChampions,-0.04826416006945438
stats_timeCCingOthers,stats_turretKills,-0.04833701949025098
stats_playerScore6,stats_timeCCingOthers,-0.04841776756447953
stats_item3,stats_perk4,-0.04846219569250932
spell2Id,stats_perk5,-0.04884999250562104
stats_perk0Var3,stats_perk5,-0.04901990412131254
stats_perk3Var3,stats_physicalDamageDealt,-0.04906643118127215
stats_perk4,stats_visionScore,-0.04916188229512087
stats_goldEarned,stats_perk2Var3,-0.04930757604004741
stats_perk3Var2,stats_totalMinionsKilled,-0.04946556119622533
stats_perkSubStyle,stats_physicalDamageTaken,-0.04955361939309467
stats_neutralMinionsKilled,stats_perk1Var1,-0.0496928628515618
stats_damageDealtToObjectives,stats_perk2Var3,-0.05006741312055283
stats_playerScore5,stats_visionWardsBoughtInGame,-0.05036415029745892
stats_perkSubStyle,stats_tripleKills,-0.050509110819581794
stats_perk5,stats_totalUnitsHealed,-0.050561046245685054
stats_totalUnitsHealed,stats_turretKills,-0.05057184991453641
stats_perk5Var3,stats_totalHeal,-0.050991502898394915
stats_item4,stats_perk1,-0.051241656589995514
stats_assists,stats_playerScore5,-0.05139194598397277
stats_magicDamageDealt,stats_playerScore4,-0.05163773768698816
stats_largestMultiKill,stats_perk2Var3,-0.051781860011782546
stats_item1,stats_visionWardsBoughtInGame,-0.05202303406356992
stats_neutralMinionsKilled,stats_playerScore4,-0.05218366344186251
spell2Id,stats_largestKillingSpree,-0.05255937332833089
spell1Id,stats_wardsKilled,-0.05266645915649362
stats_neutralMinionsKilledEnemyJungle,stats_visionScore,-0.05266718876182738
stats_damageDealtToTurrets,stats_totalUnitsHealed,-0.05267810956207587
stats_item1,stats_magicDamageDealt,-0.05289887542543525
spell2Id,stats_killingSprees,-0.05310840991655013
stats_assists,stats_perk4,-0.053424987092857826
stats_perk1,stats_wardsKilled,-0.053586429705646865
spell2Id,stats_perk2Var2,-0.05391454016233954
stats_perk2,stats_timeCCingOthers,-0.053920166778246084
spell2Id,stats_doubleKills,-0.05412297505829265
stats_perk0Var2,stats_physicalDamageTaken,-0.054253254438095894
stats_playerScore5,stats_statPerk0,-0.05426287012427869
stats_perk1Var2,stats_perk2Var3,-0.054285427339511506
stats_perk2Var3,stats_totalMinionsKilled,-0.05433365026251994
stats_neutralMinionsKilledEnemyJungle,stats_playerScore4,-0.05511352209951485
stats_statPerk0,stats_tripleKills,-0.0554385541847663
stats_perk0Var3,stats_wardsPlaced,-0.05547156411935744
spell2Id,stats_kills,-0.05550463558553579
stats_perkSubStyle,stats_wardsKilled,-0.055561406396724425
stats_largestKillingSpree,stats_perk2Var3,-0.055862251080068495
stats_assists,stats_playerScore6,-0.05589428988244922
spell1Id,stats_damageDealtToTurrets,-0.05628994221521843
